,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
FU97,3.096592,3.0968150000000003,0.586411,2.221187,-4.847496,-2.979709,-1.7242709999999999,3.60425,3.051885,0.524122,0.867864,5.2170830000000015,1.087181,3.1962330000000003,3.623786,-2.5094529999999997,3.057077,3.7522,6.173237,5.192227,2.5786689999999997,3.744418,3.3285370000000003,-0.7626109999999999,-2.134433,1.823452,1.578442,2.366849,1.7026720000000002,4.247349,0.8273209999999999,1.8017400000000001,4.563263,2.430939,3.379665,4.159608,1.229745,3.977936,-4.0224,3.5496510000000003,2.081596,2.317741,3.9637830000000003,1.951844,4.738983999999999,2.057287,-4.325226,2.415752,1.811293,4.535302,2.059948,3.8832760000000004,-5.141171,2.307597,0.271941,3.140406,2.0232080000000003,1.6382370000000002,2.367886,4.369265,5.104436,-3.491893,1.781669,4.2620260000000005,0.375129,1.720486,4.112285,1.838495,-0.888351,4.6086089999999995,3.37499,5.09334,1.210094,1.582732,2.1522759999999996,2.1412459999999998,3.8798519999999996,1.10507,3.387921,2.791826,4.992175,5.063905,3.76517,5.9138160000000015,-0.511305,-3.671457,-0.071364,1.13364,6.103063,3.9882690000000003,2.510052,4.552164,2.140526,2.203459,5.6946910000000015,4.616868,-1.808562,4.9581919999999995,5.033607,-0.723485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.25975,,,,,,,,,,,,,,,,,,,6.3541419999999995,-1.931948,4.20467,,3.128473,2.595415,3.696971,9.280325999999999
Farage,1.6220154999999998,,4.709604,0.037348,-3.821965,-5.507765,-3.585089,3.101875,0.914907,-0.8975360000000001,-0.7131069999999999,2.2574330000000002,2.8599959999999998,2.694928,3.178124,-3.800218,3.973564,2.944074,4.580305,3.648227,1.9535060000000002,4.544985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16687,1.617955,1.186425,2.801027,-1.206252,2.4572279999999997,4.6428660000000015,3.940814,4.717345,1.453267,2.025783,-2.17883,2.197742,1.7673020000000002,2.375658,5.580906,-1.455658,3.707089,1.833591,4.404776999999998,5.362361,4.092103,3.512196,2.409373,4.707123999999999,3.252879,3.453729,5.5587029999999995,4.709683999999998,1.974291,3.648854,2.9028,4.695049,1.5050700000000001,1.250652,1.15847,2.00941,2.161572,4.574651,4.556873,2.481753,-2.366731,4.426164,1.739238,1.7848970000000002,4.268371,2.702362,4.717079,1.526081,1.281758,4.711853,4.721794999999998,-3.6449260000000003,5.030044999999999,1.6059709999999998,2.4073689999999996,-1.726461,4.245348,3.6106339999999997,3.1324799999999997,-4.780361,3.611874,2.38668,1.4629969999999999,-0.5188229999999999,0.9884059999999999,4.635014,1.171958,0.8943469999999999,-4.089004,-5.309746,3.07058,0.594023,,,,,,,,,,,,,,,,,,,,5.444932,-1.2598300000000002,-1.682263,-0.763306,3.04681,5.844869999999999,3.239897,6.387825
G-292-Clone-A141B1,6.7411910000000015,4.264343500000002,4.516854,4.9891714999999985,-0.8151280000000001,-0.09562150000000004,0.8314520000000001,7.391245,2.782532,0.439904,3.384412,4.959036,2.177546,4.776035,5.347827,-2.433951,2.53491,6.324193,6.868218,5.625297,5.70357,4.412529,5.711068,-1.015565,-3.77889,3.120262,0.5928869999999999,5.216428,3.3871599999999997,4.342992,0.5982350000000001,0.323067,3.312327,0.5018239999999999,3.4976839999999996,0.661396,2.878677,6.360933999999999,-0.29179099999999997,-0.729113,3.8694830000000002,3.348461,4.599396,3.3995830000000002,4.229703,1.9010349999999998,-4.474079,3.788302,1.859119,5.2086,2.522488,4.102989,-2.032393,0.17052799999999999,0.785583,3.6707389999999998,1.586039,3.453325,4.485802,4.8937800000000005,3.8890839999999995,-1.2590459999999999,0.564807,4.7566510000000015,1.154261,4.784993,0.12331500000000001,2.7007630000000002,0.356426,3.69421,4.243192,5.044556,3.226893,2.2367049999999997,-0.239431,0.977033,5.325606,3.4699470000000003,4.130557,1.471054,5.147973,5.117448,3.6087190000000002,6.142126,-0.376821,-0.9840059999999999,6.433142,0.399523,5.148114,5.568091000000001,5.458602,4.971185,3.764642,6.344918,5.924391,4.469346,-0.375798,5.099173,5.827328,-0.29431799999999997,5.02177,4.163776,3.648046,5.858585,4.831444,6.341271,4.78416,6.461588,5.127292,3.667783,5.549648,2.26123,4.121418,4.7166239999999995,5.02648,7.195722999999999,4.518484,3.8233269999999995,3.8915040000000003,5.268757,5.099616999999999,5.772376,5.664567,4.596666,6.12257,6.826302,3.115592,7.147339,5.830394,0.940718,6.977708,2.834044,4.397404,7.491485000000001,3.3536989999999998,3.814196,2.485863,2.123371,4.542261,6.632031,3.7854089999999996,5.150493,5.90108,0.306421,5.5249809999999995,4.9266190000000005,5.715559,4.518587999999999,3.6813160000000003,2.996004,6.235771,3.291264,0.8283729999999999,7.106808,-0.867775,2.53477,2.018574,6.397608,4.199669,2.354073,1.127465,6.098967,0.7969350000000001,1.341436,0.389395,1.212272,6.142183,5.432248,5.4403239999999995,-1.353071,2.210922,3.989793,2.0000259999999996,-3.892293,,,,,,,,,,,,,,,,,,,5.7837629999999995,0.1624255,5.058207,5.604372,2.953463,2.527636,4.203348,9.084589999999999
G-402,1.7392305000000001,1.724001,3.6393864999999996,3.16709,-5.4356645,-5.249351,-2.858603,3.07335,1.4906700000000002,1.9924490000000001,1.284281,3.6455830000000002,2.484813,1.838442,2.9805740000000003,-3.7552760000000003,3.717286,2.580684,5.078339,5.298451,1.5184010000000001,3.927486,1.535356,-2.140823,-4.282157,1.4670729999999998,-0.171601,1.6314870000000001,1.527634,1.344834,0.12687400000000001,-1.357225,3.3260110000000003,-1.593284,3.465346,0.170945,1.86312,3.6259089999999996,-4.328639,0.28243,1.693439,0.176501,0.13502999999999998,3.240695,-3.520346,2.7334110000000003,-5.388305,2.239434,1.6404610000000002,4.811932,2.772357,3.4613410000000004,-5.6946639999999995,-1.10015,0.7482489999999999,2.689234,2.711633,3.4967910000000004,-1.11794,2.167897,3.0969029999999997,-3.366391,1.603224,3.11777,-1.187657,5.23738,4.985374,0.905761,-2.928306,4.687589,3.3510199999999997,3.1416009999999996,1.4349,2.988134,1.7915709999999998,3.2345099999999998,2.991552,2.887714,2.837437,2.122248,4.934451,4.459534,3.459853,5.163122,-2.4542479999999998,-4.228711,1.62768,-1.176667,5.040597,2.06882,1.7943830000000005,4.51809,1.858067,2.691914,5.379994,,-3.764786,4.8216529999999995,3.208921,-0.749421,2.462493,2.817559,1.632741,3.0312900000000003,0.53301,2.7284,3.770607,4.296457,3.915007,2.346812,2.0139270000000002,-0.902125,2.90834,2.585995,3.208609,6.126882,-0.508977,4.575348,1.7535169999999998,4.560785,3.6754589999999996,3.012736,3.902792,3.32251,4.41212,5.069407,0.5631430000000001,0.527066,3.610153,1.252205,3.7324550000000003,0.7882520000000001,4.7072650000000005,2.5554509999999997,2.9449560000000004,1.0294219999999998,0.757415,-0.689429,4.279921,3.9885629999999996,3.152644,-0.055908000000000006,5.059188,1.239683,2.289096,4.927159,4.56562,2.610977,3.0795619999999997,1.408204,4.305869,3.7549879999999995,-3.404378,6.124162,0.424026,2.005801,-1.290331,5.249852,2.060727,-0.016325,-3.41718,5.339069,1.204452,1.147037,-1.000631,1.459435,3.136225,3.550914,3.4616949999999997,-2.476693,-1.511262,0.7420100000000001,-0.578711,,5.029985,,,,,,,,,,,,,,,,,,6.623336,-2.9960685000000002,-0.031947,-1.486901,3.507861,-0.52368,1.318645,7.6350690000000005
G-MEL,2.4050545000000003,,2.98807,2.5388889999999997,-3.922101,,-3.3668169999999997,3.122673,1.9257080000000002,2.803639,-5.040157,4.160419999999999,2.798822,-1.452764,4.1423260000000015,-2.164687,3.507933,2.269995,3.8509900000000004,4.4977870000000015,1.824687,-0.787116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.899584,0.001578,1.340959,5.168198,-0.047761,4.0955699999999995,2.737307,5.247014,4.607626,3.2538270000000002,2.755225,-1.0415459999999999,2.146748,2.5769349999999998,3.2629189999999997,4.226262999999999,-1.378535,3.3286029999999998,1.852475,4.155546,4.008699,3.75389,4.159219,2.647477,4.705143,3.196243,-1.860513,3.994997,3.978506,3.069081,3.6381699999999997,1.189948,2.1224529999999997,2.376194,1.521058,1.876586,0.20030799999999999,1.500317,4.011680999999999,-2.0497900000000002,1.5621399999999999,0.241483,4.713277,2.983438,1.551313,4.169429,1.9773049999999999,-0.9284020000000001,2.406266,2.432969,3.362557,2.875635,-3.656219,5.263078,3.6082919999999996,2.327823,-1.10521,2.907746,2.648761,0.549937,-3.5736980000000003,3.691733,0.956958,1.6208930000000001,-1.36114,3.188388,4.3746220000000005,3.902855,2.583941,-3.51723,-4.127418,2.367629,1.539352,,,,,,,,,,,,,,,,,,,,6.312209999999999,-3.220855,1.672943,2.583941,3.1362155,2.5297,3.5628010000000003,8.347074000000001
GA-10,0.470982,2.5940105000000004,2.7569955000000004,0.6554389999999999,-5.375209999999999,-5.9555955,-3.310458,3.6153089999999994,0.8173699999999999,-1.559085,0.085678,2.487198,1.590162,3.096493,3.2136099999999996,-4.243109,2.969467,3.932291,4.083493,3.7273160000000014,1.3180100000000001,3.392514,4.025278,-1.889789,-4.794258999999999,-0.649437,0.7502800000000001,-0.14592,-1.053299,0.13014,-1.126285,-2.462215,2.315985,-0.945521,2.020623,2.3688830000000003,-0.048037,2.142445,-4.874887999999999,0.67432,2.091158,1.765797,0.44351899999999994,3.191549,-4.20965,1.384455,-5.9399190000000015,0.622157,0.964448,3.580489,1.084403,1.1918799999999998,-6.03884,1.4324059999999998,-0.099096,0.929248,0.219663,1.742559,-1.96735,3.133557,2.41263,-4.702681,1.4318879999999998,2.2155400000000003,-0.21511799999999998,4.616745,3.287604,1.191199,-2.0571200000000003,4.280641,2.532764,1.9443869999999999,0.182651,0.9461299999999999,1.870655,3.029397,2.4678560000000003,1.14032,1.232921,4.3754599999999995,4.0880550000000015,1.8113130000000002,1.480565,4.393622,-5.622617,-6.096121,-1.261368,-0.065072,3.5806370000000003,1.059144,-0.183845,1.740607,1.6518110000000001,3.4603839999999995,3.198125,2.262547,-4.780657,1.7728,1.076423,-1.8528360000000001,1.095125,-0.0552,-1.807955,1.286142,-3.625634,1.9389319999999999,2.6419349999999997,3.176803,3.356143,0.080992,1.789436,-1.6365379999999998,2.165309,3.119828,2.1136060000000003,4.374892,-1.7088299999999998,3.447632,1.6853060000000002,4.622667,3.5710269999999995,3.494942,4.0293230000000015,2.444916,2.982728,2.867428,2.806726,5.08542,4.6226709999999995,1.980752,3.170964,-0.484033,2.8436470000000003,1.100172,-0.083077,0.009263,-0.23100199999999999,0.24710700000000002,4.611722,4.76549,3.018149,-2.483259,4.1693,1.211515,1.224797,3.803182,-0.509778,3.051525,1.10225,1.317458,1.7706509999999998,3.058612,-3.872666,4.126506,-0.19575499999999998,0.8422350000000001,-2.2235419999999997,4.325729,0.4495270000000001,-1.539576,-4.5922,4.717102,0.776112,0.582775,-2.5005740000000003,-0.061836,4.18536,1.207509,-1.8775220000000001,-4.795883,-4.066308,2.4220189999999997,0.813682,,3.295151,,,,,,,,,,,,,,,,,,6.426026,-0.36254000000000003,-1.638349,,4.587073999999999,3.270394,-0.832951,6.759447
GAK,2.9355200000000004,1.205019,3.1120794999999997,2.505702,-4.2695955,-1.7317465,-1.59026,4.451983,2.107595,2.5247029999999997,-1.8908880000000001,4.3014,4.814854,0.413633,3.7846800000000003,0.45980200000000004,4.334325,3.66719,5.003263,4.895392,4.154892,5.1420129999999995,3.778892,-1.8821009999999998,-1.450625,3.3242199999999995,-3.043845,3.186371,0.7607510000000001,3.6990769999999995,1.7615580000000002,0.3512,4.503357,2.844688,2.84863,3.437964,1.108028,3.843386,-1.56339,2.201948,1.876412,1.659272,1.677587,2.982552,1.4284780000000001,2.355955,-5.541057,2.001319,2.362688,4.911127,4.568753,2.732396,-3.305363,1.888257,1.368401,3.3079949999999996,4.5894699999999995,1.610168,1.194609,5.167631,3.6310830000000003,-1.863487,1.91072,3.459082,0.33815300000000004,4.939964,4.225975,5.170599,-1.1281299999999999,4.351923,4.611141,4.829747,3.5085330000000003,4.698713,4.415039,2.7028060000000003,4.992309,2.073597,2.237454,2.110821,3.6682379999999997,4.566312,3.78913,5.12415,-1.989181,-2.294229,2.011622,1.781922,4.133838,2.665879,5.123236,3.7175550000000004,1.128265,0.730446,5.007912999999999,4.756746,-1.49991,4.495628,4.143608,0.715788,2.41846,2.013321,3.9148379999999996,4.513185,1.6223809999999999,4.501062,2.577296,5.595028,5.060842,4.429839,4.127265,0.18923299999999998,2.010975,2.448498,3.5823169999999998,4.8483160000000005,1.601011,3.6665690000000004,1.660452,3.424753,3.2958589999999997,4.651376,4.792848,3.568451,4.381322,3.7351389999999998,0.7044699999999999,5.093823,4.152373000000001,5.355793,4.475918,3.121812,3.6642360000000003,5.027407,1.6493509999999998,1.9993189999999998,0.536993,1.1824,3.532799,0.865821,1.600506,1.497863,4.921665,3.5715660000000002,3.194109,4.379246,4.021408999999999,0.98283,2.191965,2.278041,4.585715,3.156686,-2.510936,5.7741940000000005,3.574674,2.607993,-0.073413,4.710411,2.854954,1.519284,-2.5070189999999997,4.556176,1.018573,3.049664,0.665604,2.741764,4.965184,3.7487410000000003,5.165687,-2.27968,-1.0318450000000001,3.853879,1.770114,-3.4981910000000003,,,,,,,,,,,,,,,,,,,6.502429,-1.5013485,2.309209,3.8662989999999997,3.0019545,3.2821190000000002,3.726008,9.796972
GAMG,4.967949,2.2751025000000005,3.5722645,2.2391265,-3.85863,-4.8688725,-2.450669,6.038603,1.7910259999999998,1.479818,1.382242,4.104067,3.344101,4.400368,3.8953330000000004,-4.179888,4.2762980000000015,3.9478150000000003,5.20631,4.930445,2.80315,4.84769,4.661264,-1.832382,-4.519346,2.2644330000000004,2.1308,4.076791,0.48010200000000003,3.834026,0.395461,-0.043062,5.193881,-0.301187,2.210141,4.145055,1.420181,5.2847610000000005,-4.036383,3.172619,3.263714,2.886087,4.024779,4.2609,-1.077874,2.048988,-5.530464,2.0465419999999996,2.869542,5.201244,3.258557,3.6889589999999997,-6.228852,1.9903110000000002,0.950586,1.424491,1.639262,4.573144,1.736994,3.375292,3.7395300000000002,-2.648443,3.5796089999999996,3.075632,0.268863,4.523321,4.649331,1.7682689999999999,-1.949859,4.5810949999999995,4.826045,5.1451730000000016,2.513782,2.417677,1.558781,3.5358650000000003,4.147142,1.99653,2.5159569999999998,2.056249,4.3162970000000005,5.0717669999999995,2.226756,5.759215,-4.474172,-4.6482800000000015,-1.557717,1.242977,4.78906,3.9415989999999996,3.201031,4.75111,1.575986,4.00621,5.122635,2.404261,-3.3638470000000003,1.93285,4.6722470000000005,,2.999989,3.499251,1.225725,4.71414,0.556786,4.8096879999999995,5.01469,5.217683999999998,5.622682,3.223698,3.669198,-1.126205,1.792201,2.5764,4.314026,6.0129480000000015,1.20597,4.820401,3.2947889999999997,4.170795,4.77831,4.5165489999999995,4.115087,3.703732,4.531841,4.248142,1.295623,6.203282,4.14633,3.466619,4.759362,3.249333,5.1707540000000005,2.892116,3.9121910000000004,3.144097,1.525282,1.573536,3.760753,5.380232,3.9734730000000003,-0.358426,5.202877,3.4554440000000004,3.10968,4.337281,4.470914,4.096506,2.51861,2.495087,4.787324,3.890165,-2.563732,5.7350769999999995,1.634521,2.5392799999999998,0.224516,5.1292279999999995,4.515308999999999,2.3242119999999997,-1.480191,4.976281,0.8473120000000001,2.150957,0.369415,1.228626,5.705369,4.295533,5.840372,-4.37324,-3.1899349999999997,4.557924,3.431922,-4.879886,,,,,,,,,,,,,,,,,,,5.88399,-2.7113305,0.8617309999999999,-0.949342,3.030199,0.128,3.735813,6.761028
GB-1,5.2519425,4.3660705,4.5720255000000005,3.9274214999999995,-2.542984,-1.4361215,-3.149507,6.0239769999999995,3.187798,2.730342,3.660448,4.45183,4.857355,5.25421,4.587184,-2.374418,2.98963,5.118772,6.543669,5.75775,1.7209990000000002,3.770694,6.3056,-1.688754,-3.160687,3.50322,2.0378950000000002,4.180619,2.668715,1.354636,1.6660080000000002,1.0561479999999999,4.371057,0.92955,3.955064,2.733833,2.014496,6.0773150000000005,-0.049352999999999994,1.202356,2.611623,2.691388,5.502868,4.182661,-1.5020870000000002,3.162399,-5.037246,2.560984,3.856114,6.231448,4.7503660000000005,2.322514,-4.790909,1.378258,1.0834469999999998,3.329725,5.215823,2.776598,2.848862,6.450633,4.171236,-2.000768,2.0603580000000004,4.341818,0.9892719999999999,5.577387,2.886441,3.054242,-0.455693,4.102591,5.958732,5.028393,2.481473,3.313192,1.1783299999999999,2.390275,2.537044,2.233762,2.907381,2.638722,6.238097,3.6859940000000004,4.518745,6.564647,-0.077649,-2.185334,-0.787354,1.1908889999999999,4.798719,4.524124,0.594528,5.8837980000000005,2.95315,4.620178,6.320861,3.607649,-0.673672,4.633657,5.651318,0.24873299999999998,4.690799,3.786982,4.882786,6.272456,0.212218,4.509636,4.674631,4.953486,4.4771480000000015,3.6437480000000004,5.0397440000000016,-0.15482100000000001,2.953625,3.72672,5.997064,7.1667119999999995,-0.7355619999999999,4.532629,5.050154,5.37605,5.312021,4.559132,6.502861,4.863005,5.92945,4.725382,3.3451120000000003,3.9053449999999996,5.045052,4.303503,5.9926580000000005,3.849596,5.127535,6.881942,4.818324,5.150499,0.658554,3.839529,2.671711,7.0359089999999975,4.192506,0.9693,6.474933,3.419811,5.163918,4.483947,5.159072,4.752885,3.5088699999999995,3.390831,6.486242,0.748748,-0.841932,7.219148,1.080724,3.7571239999999997,1.00387,5.776739,4.6474910000000005,2.332494,1.883605,6.112029,-2.85537,4.201333999999999,-0.07226,1.777728,6.498751,5.671911,6.307787,-1.280017,0.257558,4.205973999999999,5.614337,,5.496267,,,,,,,,,,,,,,,,,,5.475626999999999,-0.9409354999999999,0.414047,-0.457712,2.941209,1.9345119999999998,3.396732,8.252307
GCIY,4.078293,1.4534305,4.3077510000000006,2.2822845000000003,-2.8345055,-1.4552185,-2.4885900000000003,4.821212,0.751916,0.767676,0.221413,1.8511819999999999,3.7002269999999995,2.982718,4.134048,-2.3176400000000004,3.406077,4.34614,6.099286,5.897064,3.6913699999999996,5.845029,5.539205,-1.457374,-2.065336,3.2728099999999998,-0.008781,4.715948,1.974227,2.6000799999999997,0.042972,0.953867,5.273542,-0.377348,1.3557629999999998,4.925053,1.482436,5.862924,-0.568788,4.502314,2.679011,2.513083,4.918414,4.381942,-0.034974,2.366336,-4.901581,4.087615,1.205583,5.048639,5.058999,2.144473,-4.750694,2.046294,0.791201,3.773732,3.000117,3.916332,1.86437,5.083748,4.130423,-1.476792,3.714057,2.004851,0.561987,4.3280650000000005,0.567206,3.9147410000000002,0.271593,5.362255,4.82987,3.771519,3.532777,3.9937949999999995,1.352886,1.941402,2.998497,2.7189360000000002,3.314939,0.794667,5.632211,6.0317739999999995,5.247836,5.650766,-2.074505,-1.036413,3.468753,1.457911,6.008319999999999,3.4164489999999996,4.56754,5.454429,1.552032,2.246887,5.81579,5.911601999999999,-2.398186,4.516301,3.8713519999999995,-0.467236,3.04477,3.645545,2.399194,6.091297,0.7361880000000001,4.244067,3.970761,5.814571,5.9083559999999995,3.6935010000000004,4.096819,-0.039341,2.747239,2.495004,5.043982,6.100118,0.251006,4.989292,1.278109,5.0706120000000015,4.376427,5.078818,4.790183,3.137936,4.926635,4.041827,2.4798169999999997,3.796654,5.868151,2.2798380000000003,5.225322,2.538302,4.404317,3.1917709999999997,2.04601,2.102882,1.580207,0.9666610000000001,5.225427,2.897408,3.727735,1.026383,5.823718,3.5192940000000004,3.344468,4.871368,3.4144629999999996,3.036972,2.821103,3.3056370000000004,4.588287,5.563168,-3.3758809999999997,6.20768,0.833376,3.654729,-0.156826,4.538439,4.269876999999998,1.610168,-1.394367,5.904234,2.652444,6.7194009999999995,0.861079,2.186947,5.246341,1.530757,6.368016000000001,-1.3692469999999999,-1.127492,5.003768,3.9554160000000014,-5.045584,,,,,,,,,,,,,,,,,,,,-0.265207,-0.028824000000000002,2.282409,2.208725,,4.125723000000002,10.342927
GDM-1,2.1204685000000003,2.132854,3.188902,2.3576085000000004,-4.3446574999999985,-4.782147999999999,-4.409994999999999,3.39879,0.618951,-2.0262119999999997,0.11358299999999999,2.9128990000000003,0.539443,2.087671,1.7447409999999999,-4.851714,0.399623,2.491886,4.637535,3.487545,0.603158,4.248963,0.387399,-2.2385639999999998,-5.264944,-0.263182,0.502146,1.8302770000000002,-0.49521400000000004,1.622818,-1.7726240000000002,-3.928232,2.435389,-4.63284,3.0516509999999997,0.7127760000000001,-0.158115,2.047888,-3.585832,-0.6562560000000001,2.905089,-1.9493630000000002,-1.350414,1.949511,-0.429726,-3.6494760000000004,-5.901098999999999,0.400859,-0.35789899999999997,4.281492,2.341355,2.051914,-1.8566040000000001,0.7602270000000001,-0.5528489999999999,0.054591999999999995,-0.2222780000000001,1.958975,-1.91674,3.952406,3.049064,-1.8355860000000002,-0.612345,2.306871,0.9374889999999999,4.821552,0.615662,0.833341,-2.2345900000000003,4.851755000000002,2.386895,3.336325,1.394299,1.6963810000000001,-1.43001,-2.967285,2.2373369999999997,2.145441,2.037921,-3.526032,5.261913,4.4144260000000015,5.300319,3.513125,-4.205225,-5.325487,-1.605586,-2.262411,2.976716,1.1981549999999999,2.070046,3.5767339999999996,1.800202,2.457932,5.02201,1.463292,-1.65573,4.110303,1.935599,-1.022736,0.6477510000000001,0.7326739999999999,-1.651498,3.417375,-0.6219819999999999,2.688198,3.07205,4.0256620000000005,5.042895,0.450425,1.45288,-1.253634,2.994622,4.096346,3.0631150000000003,6.10067,-1.7630990000000002,2.942472,1.774144,5.265308,2.951064,3.4113339999999996,4.2419709999999995,2.843969,2.510169,5.932658999999999,2.1681790000000003,5.4768339999999975,3.954309,3.00345,3.082636,-0.5956600000000001,2.616764,2.197418,1.145709,1.1557959999999998,0.828097,1.7677459999999998,5.300319,4.743025,2.198098,0.194153,4.134529,0.596607,3.077468,1.752261,2.033171,3.635017,2.247404,1.7472150000000002,2.4376130000000003,4.454051,-4.04054,3.1296459999999997,-0.4957180000000001,0.7070960000000001,-1.4344709999999998,4.864326,0.7156100000000001,-0.502414,-3.7254089999999995,4.095104,2.994654,2.9065060000000003,-1.207934,-0.665257,4.765585,5.031889,1.149356,-4.9403510000000015,-2.577553,1.0059690000000001,-0.557524,,,,,,,,,,,,,,,,,,,,6.713806,-1.1696205000000002,1.205458,-1.132577,3.285649,4.316724,3.843457,6.873514999999999
GI-1,4.6319365,4.971755,3.4043795,2.1345915,-4.2962120000000015,-5.1499445,-3.628604,5.855618,1.847115,1.657893,1.0429760000000001,4.620628,3.3699120000000002,3.407716,3.9378900000000003,-3.238321,4.145636,4.593548999999999,5.078755,4.698062,1.657766,4.1652629999999995,4.486086,-1.808558,-3.6380169999999996,2.657218,2.851259,4.699566,-0.549976,1.14077,0.663612,-1.371545,3.9030339999999994,0.615535,2.9597860000000003,2.779663,1.328755,,-4.6234980000000006,2.4974830000000003,3.3455559999999998,2.661188,1.714575,4.095307,-2.486067,1.433025,-5.375344999999999,1.019533,2.074358,4.427896,3.339833,2.536149,-5.813433,1.807655,0.488446,0.821788,2.811514,2.028693,1.1674200000000001,3.036954,3.6011260000000003,-2.845982,3.0479529999999997,1.758882,-0.179828,4.015206,2.773893,2.442536,-1.055056,4.925756,4.958492,4.72501,1.181301,2.386841,2.497375,2.050495,4.1531720000000005,1.894089,1.6215469999999998,1.789074,4.621885,4.95654,,,-4.50976,-5.493506,0.706421,,,,2.38992,,1.780734,2.89361,4.9872440000000005,1.835965,-1.6529169999999995,4.988788,4.485224,,3.2054139999999998,2.172127,0.897386,5.689067,0.607448,4.8321510000000005,2.678682,5.692889,4.693099,2.671145,3.806814,-1.990541,1.594883,2.252713,4.000033999999999,5.849012,-0.516346,4.763001,2.348073,2.9965919999999997,5.689067,4.204611,4.994598000000001,3.363225,4.703803,2.840992,2.8838369999999998,5.4782730000000015,4.569031,2.908394,5.056274,1.399116,4.976336,3.8187230000000003,3.0549779999999997,1.76426,1.468124,1.541902,3.0628450000000003,3.680704,2.865964,0.070261,4.982662,1.257557,2.826261,4.9490620000000005,3.6826410000000003,3.508642,2.405205,2.630506,4.179782,3.888091,-3.039823,5.477696,0.7122470000000001,2.6737509999999998,-0.072201,4.99592,3.0764150000000003,-0.306557,-2.541897,3.651775,1.1111010000000001,1.948938,-1.379473,0.8847940000000001,4.271701,3.727641,2.381955,-4.32434,-3.48795,4.476743,1.867416,-5.005091999999999,,,,,,,,,,,,,,,,,,,5.434668,-2.673217,-0.23092600000000002,0.20555900000000002,3.2990125,-0.078312,2.9700330000000004,9.289317
